Wall time,Step,Value
1651562387.095934,33050,2079.79541015625
1651562406.931997,33200,2453.66259765625
1651562420.504553,33300,3381.8232421875
1651562426.153487,33350,1408.4791259765625
1651562432.405389,33400,2237.080322265625
1651562451.302425,33550,2586.4765625
1651562457.449882,33600,1921.1021728515625
1651562463.472898,33650,3575.61962890625
1651562471.098716,33700,1622.1585693359375
1651562476.746035,33750,2286.307373046875
1651562490.251862,33850,1012.5209350585938
1651562497.62849,33900,4502.42578125
1651562504.093041,33950,3827.41064453125
1651562518.090739,34050,2178.4921875
1651562525.883167,34100,2673.67431640625
1651562532.299359,34150,2802.114990234375
1651562539.386498,34200,1912.150634765625
1651562544.852041,34250,2383.958740234375
1651562550.994236,34300,1780.4600830078125
1651562562.999158,34400,1965.3458251953125
1651562568.702584,34450,2142.0400390625
1651562591.770981,34600,1723.9454345703125
1651562619.784854,34800,2945.50048828125
1651562639.526105,34950,3409.255615234375
1651562649.241981,35000,2630.918212890625
1651562655.142599,35050,2167.82080078125
1651562667.351406,35150,1887.781005859375
1651562673.454906,35200,2448.068115234375
1651562679.846951,35250,4356.9892578125
1651562687.549766,35300,3120.007568359375
1651562699.921006,35400,2335.829345703125
1651562706.961224,35450,3024.558837890625
1651562713.690077,35500,2360.736083984375
1651562741.593751,35700,2547.15869140625
1651562767.123877,35900,2606.68408203125
1651562773.368127,35950,5744.068359375
1651562788.490449,36050,2483.961181640625
1651562797.282418,36100,2710.51513671875
1651562804.102538,36150,2179.98681640625
1651562810.13509,36200,3187.224853515625
1651562815.291428,36250,2097.92041015625
1651562822.536792,36300,1799.1766357421875
1651562841.657895,36450,1744.68359375
1651562849.405119,36500,3495.102783203125
1651562890.827736,36800,2320.7373046875
1651562905.621664,36900,3674.722900390625
1651562911.711418,36950,1654.950927734375
1651562919.414835,37000,2408.5654296875
1651562925.679336,37050,1783.166748046875
1651562938.289557,37150,2291.62744140625
1651562958.705539,37300,2601.040771484375
1651562963.728511,37350,3103.278076171875
1651562984.871722,37500,4597.85546875
1651562992.225352,37550,2317.853515625
1651563000.116426,37600,1445.04296875
1651563013.207139,37700,2723.460693359375
1651563025.658844,37800,2597.74951171875
1651563048.014528,37950,2969.9501953125
1651563055.61881,38000,2748.575439453125
1651563068.627132,38100,2685.110595703125
1651563089.564479,38250,2545.586669921875
1651563098.041012,38300,4032.828857421875
1651563103.703406,38350,2221.3525390625
1651563117.971171,38450,2308.04150390625
1651563126.167919,38500,2081.353759765625
1651563132.498078,38550,4143.32568359375
1651563144.999345,38650,2525.71630859375
1651563152.390006,38700,1960.506591796875
1651563159.369235,38750,3243.11865234375
1651563194.637652,39000,4454.22216796875
1651563219.254938,39200,2008.8802490234375
1651563224.705871,39250,3465.507568359375
1651563242.089311,39350,2538.162353515625
1651563258.012051,39450,3625.76171875
1651563272.766551,39550,3825.11376953125
1651563280.872784,39600,3189.68896484375
1651563285.731121,39650,2641.241943359375
1651563293.660428,39700,4103.05908203125
1651563299.87081,39750,3516.450439453125
1651563306.752319,39800,2412.763671875
1651563319.809167,39900,2504.61962890625
1651563332.655518,40000,2985.88623046875
1651563344.500133,40100,2686.1728515625
1651563362.725859,40250,3137.66796875
1651563376.475741,40350,2213.18994140625
1651563383.218634,40400,1941.52734375
1651563388.830256,40450,2018.731689453125
1651563415.434036,40650,3549.607666015625
1651563427.152061,40750,4194.8046875
1651563434.906169,40800,4150.37158203125
1651563447.819947,40900,3049.33154296875
1651563466.392256,41050,2665.50390625
1651563480.129938,41150,1778.916748046875
1651563487.010749,41200,3953.33544921875
1651563493.301599,41250,5945.43359375
1651563513.641856,41400,3018.30517578125
1651563531.685587,41550,3961.102783203125
1651563539.102023,41600,3310.941650390625
1651563551.866567,41700,3964.513671875
1651563565.869145,41800,2053.263916015625
1651563578.001196,41900,3119.755126953125
1651563608.829286,42150,2767.217529296875
1651563622.515526,42250,4779.92333984375
1651563631.630019,42300,3398.974853515625
1651563636.374059,42350,2420.085693359375
1651563643.289285,42400,1886.3280029296875
1651563662.319262,42550,2746.5732421875
1651563703.157344,42850,4958.9931640625
1651563714.783387,42950,2546.70068359375
1651563723.941451,43000,4102.19384765625
1651563729.306589,43050,1825.6063232421875
1651563737.88087,43100,3933.165283203125
1651563743.40306,43150,3624.010986328125
1651563772.40838,43350,3069.82568359375
1651563786.587183,43450,4837.6240234375
1651563794.715073,43500,2501.03955078125
1651563811.214465,43650,2512.318603515625
1651563821.120294,43700,3019.477783203125
1651563826.427234,43750,2715.9697265625
1651563833.48604,43800,2237.29736328125
1651563840.981805,43850,2369.46484375
1651563857.052355,43950,2656.75390625
1651563867.246305,44000,3646.92138671875
1651563872.686291,44050,2121.945556640625
1651563881.94255,44100,2618.458740234375
1651563896.968937,44200,2921.016845703125
1651563918.342282,44350,2118.415771484375
1651563933.802099,44450,3546.244140625
1651563940.957219,44500,3091.638916015625
1651563952.552286,44600,2949.28076171875
1651563958.942909,44650,4301.794921875
1651563983.621059,44800,2716.431396484375
1651563989.886476,44850,3016.316162109375
1651564003.532837,44950,4578.71435546875
1651564011.667578,45000,3235.73291015625
1651564061.37752,45350,2610.535888671875
1651564068.894494,45400,2615.497802734375
1651564075.543501,45450,3362.87353515625
1651564081.785681,45500,2844.4892578125
1651564087.469976,45550,2341.062744140625
1651564094.618962,45600,2880.128662109375
1651564099.876408,45650,4278.482421875
1651564114.372003,45750,4969.189453125
1651564121.428562,45800,2417.98046875
1651564127.466622,45850,2731.8291015625
1651564149.687555,46000,2361.237548828125
1651564157.133421,46050,3833.517333984375
1651564165.303773,46100,4179.3662109375
1651564170.838398,46150,3143.40771484375
1651564183.321125,46250,1731.941162109375
1651564221.343763,46550,3465.536376953125
1651564228.665692,46600,2229.218505859375
1651564234.685816,46650,4688.0771484375
1651564247.631321,46750,3596.911376953125
1651564273.248443,46950,4844.5927734375
1651564295.553128,47100,5545.82275390625
1651564315.034818,47250,3174.771484375
1651564341.381705,47450,2554.64111328125
1651564362.779428,47600,2896.088623046875
1651564368.644138,47650,3479.8359375
1651564376.489564,47700,3739.427001953125
1651564390.34369,47800,3604.13037109375
1651564396.47486,47850,2838.172607421875
1651564404.474934,47900,3276.373291015625
1651564422.079639,48050,2399.7685546875
1651564429.354951,48100,3161.912109375
1651564443.028986,48200,2601.217529296875
1651564456.295586,48300,4027.4990234375
1651564461.871804,48350,3468.400390625
1651564475.032227,48450,3373.664306640625
1651564488.622321,48550,4604.86865234375
1651564496.932149,48600,4567.615234375
1651564508.948163,48700,3701.982666015625
1651564523.574298,48800,3158.807861328125
1651564530.533672,48850,2918.044921875
1651564537.714236,48900,4976.27392578125
1651564543.377047,48950,2091.693359375
1651564564.646584,49100,3398.72802734375
1651564570.472857,49150,3323.564208984375
1651564576.960163,49200,3192.836669921875
1651564597.012753,49350,2364.693603515625
1651564604.754573,49400,3142.027587890625
1651564658.452342,49800,4927.37890625
1651564680.040005,49950,4032.478271484375
1651564687.127874,50000,3785.757080078125
1651564700.648606,50100,5266.732421875
1651564714.781854,50200,2935.2958984375
1651564720.708927,50250,2627.65771484375
1651564743.693297,50400,3312.661376953125
1651564749.35831,50450,3409.21728515625
1651564763.164005,50550,2652.98876953125
1651564769.270021,50600,3326.767333984375
1651564775.40255,50650,3099.133544921875
1651564783.290649,50700,2377.66064453125
1651564804.355378,50850,3683.197265625
1651564860.288316,51250,4743.7333984375
1651564866.679635,51300,3053.828125
1651564871.811604,51350,3108.271728515625
1651564886.062335,51450,3171.103759765625
1651564899.976208,51550,2859.849365234375
1651564909.155635,51600,3090.094482421875
1651564914.849157,51650,2860.59716796875
1651564929.68787,51750,3296.5078125
1651564944.709986,51850,2562.29296875
1651564952.462308,51900,2689.592529296875
1651564958.22592,51950,2040.988037109375
1651564979.711992,52100,3509.451416015625
1651564986.149321,52150,5286.40576171875
1651564994.323097,52200,4069.694580078125
1651565029.459121,52450,2351.8310546875
1651565042.327466,52550,4492.123046875
1651565049.486871,52600,2113.976806640625
1651565068.582444,52750,4136.7587890625
1651565082.079957,52850,3873.505615234375
1651565121.834395,53150,3907.734619140625
1651565129.172943,53200,3882.468994140625
1651565143.776268,53300,1830.3665771484375
1651565156.729964,53400,3954.0361328125
1651565182.6787,53600,2789.113525390625
1651565194.415057,53700,3667.39599609375
1651565207.899795,53800,5104.60400390625
1651565220.670989,53900,4903.69140625
1651565233.323485,54000,4551.494140625
1651565249.510451,54100,3894.61474609375
1651565255.441384,54150,3733.6796875
1651565263.356024,54200,2587.88232421875
1651565269.192849,54250,2956.73779296875
1651565276.335838,54300,2667.061279296875
1651565305.428496,54500,2450.867431640625
1651565321.248544,54600,2810.806640625
1651565326.901547,54650,2883.18310546875
1651565370.684984,54950,5271.24267578125
1651565382.362023,55050,2930.166015625
1651565394.919757,55150,4263.9228515625
1651565402.545691,55200,3835.199462890625
1651565409.421314,55250,4777.35498046875
1651565450.710443,55550,3662.652099609375
1651565473.044655,55700,3514.494873046875
1651565486.220739,55800,2352.984130859375
1651565504.648734,55950,4638.77294921875
1651565525.701522,56100,5448.228515625
1651565532.392662,56150,8404.345703125
1651565545.633761,56250,5640.6025390625
1651565552.109126,56300,4261.625
1651565557.751803,56350,3774.78564453125
1651565565.391452,56400,3699.2255859375
1651565577.348521,56500,5461.32666015625
1651565583.082377,56550,6768.11669921875
1651565596.039594,56650,4858.373046875
1651565603.441186,56700,3323.22607421875
1651565609.672067,56750,3590.147705078125
1651565631.042667,56900,2818.273681640625
1651565638.49818,56950,3596.4697265625
1651565652.449514,57050,2229.633544921875
1651565706.22257,57450,3805.924072265625
1651565714.975174,57500,3596.7705078125
1651565722.735396,57550,4167.81884765625
1651565730.887389,57600,3247.162353515625
1651565750.746159,57750,2989.23876953125
1651565757.510802,57800,3668.775390625
1651565763.488706,57850,3736.865478515625
1651565786.749432,58000,4790.36181640625
1651565792.164481,58050,2920.0654296875
1651565800.295339,58100,3455.963134765625
1651565818.289371,58250,3258.457275390625
1651565901.748564,58850,3505.245849609375
1651565922.88801,59000,3246.822021484375
1651565937.570844,59100,5215.49951171875
1651565945.060777,59150,3205.658447265625
1651565958.92257,59250,2954.236572265625
1651565966.707789,59300,5195.77734375
1651565986.095059,59450,3117.368408203125
1651566009.526317,59600,5495.67578125
1651566014.959539,59650,3763.93359375
1651566023.128926,59700,6047.51611328125
1651566028.712591,59750,3246.16015625
1651566036.154266,59800,4097.15869140625
1651566042.946576,59850,6796.880859375
1651566050.346531,59900,3845.8544921875
1651566057.010385,59950,3391.6572265625
1651566071.392431,60050,4464.19482421875
1651566085.828868,60150,3199.380126953125
1651566094.482725,60200,3949.333251953125
1651566108.913897,60300,6582.982421875
1651566122.744667,60400,4167.26025390625
1651566135.742008,60500,3663.378662109375
1651566141.563162,60550,3193.762939453125
1651566149.498075,60600,6567.3505859375
1651566155.183656,60650,6264.25146484375
1651566162.895233,60700,3178.846435546875
1651566168.701326,60750,3519.63427734375
1651566195.524388,60950,4199.29638671875
1651566232.044657,61200,3965.57470703125
1651566238.614803,61250,3545.8271484375
1651566252.425146,61350,4713.279296875
1651566260.798262,61400,4187.5634765625
1651566290.16896,61600,5542.27880859375
1651566295.478779,61650,3937.407470703125
1651566303.08316,61700,2930.04638671875
1651566315.92611,61800,3870.814208984375
1651566334.880172,61950,3781.078857421875
1651566354.258831,62100,4401.28369140625
1651566367.520541,62200,5391.40087890625
1651566382.254195,62300,5096.80224609375
1651566388.040545,62350,2984.314697265625
1651566403.564495,62450,4099.8525390625
1651566413.177934,62500,4669.7119140625
1651566434.57182,62650,3500.80029296875
1651566441.965563,62700,3808.309814453125
1651566448.750765,62750,3318.135986328125
1651566463.311178,62850,3997.97607421875
1651566470.09243,62900,3346.55078125
1651566475.277772,62950,4332.25390625
1651566487.447624,63050,4417.6552734375
1651566494.77959,63100,3343.8212890625
1651566500.782361,63150,5122.8134765625
1651566508.093849,63200,4007.343505859375
1651566512.95062,63250,5090.80126953125
1651566519.798916,63300,3429.39990234375
1651566554.237477,63550,3545.59716796875
1651566562.690176,63600,4387.56640625
1651566578.573944,63700,5262.35205078125
1651566606.527983,63900,4171.3671875
1651566612.841724,63950,2777.46044921875
1651566626.595137,64050,3157.906982421875
1651566651.607552,64250,4435.0107421875
1651566665.133157,64350,2206.832275390625
1651566679.037959,64450,5337.08447265625
1651566692.660803,64550,4539.25537109375
1651566700.754,64600,3399.768798828125
1651566705.46169,64650,4919.0263671875
1651566712.774281,64700,3281.858154296875
1651566725.732109,64800,3597.54736328125
1651566745.138836,64950,4996.61279296875
1651566753.822024,65000,2817.3427734375
1651566767.452179,65100,3400.131591796875
1651566772.525405,65150,4623.00732421875
1651566780.58029,65200,4945.96875
1651566794.086746,65300,4739.29150390625
1651566819.595549,65500,2221.057373046875
1651566833.88355,65600,4955.97216796875
1651566839.789691,65650,3822.6083984375
1651566855.379461,65750,6133.54931640625
1651566862.871204,65800,3370.35498046875
1651566882.832613,65950,3954.6064453125
1651566890.835322,66000,4379.28173828125
1651566923.54806,66250,5057.97705078125
1651566932.372049,66300,5788.32373046875
1651566938.123075,66350,3892.266357421875
1651566946.036619,66400,4752.9150390625
1651566962.251212,66500,5374.01416015625
1651566975.24141,66600,4014.9892578125
1651566980.579961,66650,5448.34814453125
1651566989.17272,66700,4440.9384765625
1651566994.441034,66750,5005.2587890625
1651567002.186,66800,4605.4501953125
1651567007.247551,66850,4276.900390625
1651567029.82661,67000,7988.8779296875
1651567049.67975,67150,5839.3466796875
1651567064.056827,67250,2717.44140625
1651567079.528753,67350,5943.21240234375
1651567087.119091,67400,4125.2470703125
1651567095.731553,67450,6824.814453125
1651567105.170582,67500,4364.248046875
1651567111.096593,67550,6649.99755859375
1651567138.934538,67750,5007.9931640625
1651567164.932286,67950,8141.07080078125
1651567177.851434,68050,3241.035400390625
1651567185.21007,68100,6913.92724609375
1651567204.837467,68250,4823.8515625
1651567212.897854,68300,12060.873046875
1651567218.890953,68350,3179.129150390625
1651567243.47834,68500,6310.14306640625
1651567262.193626,68650,7170.01025390625
1651567268.844909,68700,8219.046875
1651567275.468164,68750,5835.69140625
1651567289.531002,68850,4919.0966796875
1651567299.784569,68900,4577.83984375
1651567305.800762,68950,4585.9296875
1651567329.068345,69100,6102.18359375
1651567343.304767,69200,5153.3994140625
1651567349.736468,69250,5850.310546875
1651567358.564526,69300,5068.31982421875
1651567364.658057,69350,9395.490234375
1651567373.729538,69400,5789.77880859375
1651567379.643022,69450,4895.669921875
1651567393.255707,69550,3821.25439453125
1651567401.736593,69600,4161.736328125
1651567422.380325,69750,7818.5537109375
1651567462.142858,70000,2758.2939453125
1651567549.297237,70600,5389.76904296875
1651567555.210569,70650,6159.73193359375
1651567563.392488,70700,5778.5498046875
1651567569.457373,70750,5053.2294921875
1651567596.817643,70950,5558.876953125
1651567618.264963,71100,4090.1103515625
1651567623.670419,71150,5933.01611328125
1651567637.458616,71250,6276.72998046875
1651567645.380525,71300,4978.1513671875
1651567652.247215,71350,5663.14990234375
1651567659.237854,71400,4482.63623046875
1651567676.140453,71500,5957.08740234375
1651567689.490222,71600,4896.78369140625
1651567695.064309,71650,4832.7294921875
1651567703.330739,71700,5655.98095703125
1651567719.070473,71800,4932.12841796875
1651567725.238623,71850,3615.675048828125
1651567733.87483,71900,6394.869140625
1651567748.96377,72000,3792.226318359375
1651567763.925207,72100,6622.79931640625
1651567804.315346,72400,4116.8203125
1651567818.811177,72500,4717.84423828125
1651567850.721784,72750,4287.42431640625
1651567858.237941,72800,5159.763671875
1651567888.097655,73000,5607.10205078125
1651567921.635566,73250,5794.85693359375
1651567928.232028,73300,5661.5546875
1651567958.001806,73500,5078.7099609375
1651567985.280527,73700,5584.65185546875
1651568007.77942,73850,4586.40576171875
1651568029.61199,74000,4978.98681640625
1651568035.349288,74050,4443.79638671875
1651568043.249165,74100,6417.95947265625
1651568060.725113,74250,4961.57275390625
1651568068.213145,74300,3439.189697265625
1651568086.434074,74450,3900.34716796875
1651568100.557061,74550,7347.35498046875
1651568108.784798,74600,3645.350341796875
1651568113.556438,74650,5166.22705078125
1651568162.173089,75000,6116.35595703125
