Wall time,Step,Value
1651559644.02173,11700,1089.7568359375
1651559662.713543,11850,634.2317504882812
1651559681.60875,12000,828.4662475585938
1651559710.603103,12250,649.9942016601562
1651559722.365058,12350,1082.6729736328125
1651559734.187273,12450,664.2880249023438
1651559740.596778,12500,791.4780883789062
1651559770.258135,12750,1398.71484375
1651559788.173459,12900,819.2020263671875
1651559793.67879,12950,891.8295288085938
1651559800.348372,13000,858.5953979492188
1651559806.242315,13050,1191.14306640625
1651559819.604508,13150,1235.636474609375
1651559844.960182,13350,920.3959350585938
1651559856.217311,13450,1445.30615234375
1651559869.879723,13550,938.5972290039062
1651559881.451522,13650,509.8760681152344
1651559912.019261,13900,986.48876953125
1651559923.392599,14000,805.2101440429688
1651559948.035187,14200,616.5914306640625
1651559979.560888,14450,895.7360229492188
1651559993.764793,14550,1092.842529296875
1651560001.865041,14600,772.0436401367188
1651560020.529087,14750,1060.122314453125
1651560034.156042,14850,1011.391845703125
1651560042.197814,14900,851.826416015625
1651560048.359195,14950,614.7186889648438
1651560061.016011,15050,1097.655029296875
1651560067.907612,15100,844.7675170898438
1651560074.198985,15150,1829.1416015625
1651560097.69123,15350,778.3565673828125
1651560104.284712,15400,1925.083740234375
1651560118.49307,15500,799.8522338867188
1651560137.769359,15650,775.9986572265625
1651560162.794473,15850,1280.874755859375
1651560169.24033,15900,953.1845703125
1651560174.544535,15950,1101.235595703125
1651560180.996357,16000,1087.077392578125
1651560193.779816,16100,1209.760498046875
1651560211.552987,16250,876.0531005859375
1651560218.046013,16300,1376.713623046875
1651560222.570882,16350,1166.4525146484375
1651560242.661846,16500,1079.1634521484375
1651560248.289183,16550,1312.15380859375
1651560260.688022,16650,1421.31982421875
1651560298.390803,16950,1988.57958984375
1651560311.084879,17050,704.947998046875
1651560330.076788,17200,1340.4749755859375
1651560335.872252,17250,1252.7493896484375
1651560348.890696,17350,860.1728515625
1651560354.574549,17400,1457.44482421875
1651560383.866371,17650,898.2404174804688
1651560390.104089,17700,1144.3011474609375
1651560402.009616,17800,1821.7454833984375
1651560415.41053,17900,1649.226806640625
1651560420.444901,17950,769.4881591796875
1651560426.200793,18000,1071.8280029296875
1651560443.651897,18150,2475.05712890625
1651560450.333144,18200,1239.4251708984375
1651560468.244686,18350,1368.935791015625
1651560475.529411,18400,1600.9776611328125
1651560488.105114,18500,1126.2552490234375
1651560493.905296,18550,1015.6743774414062
1651560507.114616,18650,952.5672607421875
1651560532.256141,18850,1874.8389892578125
1651560538.812777,18900,1209.7977294921875
1651560544.711317,18950,2653.353271484375
1651560556.63667,19050,1034.5814208984375
1651560562.866681,19100,1063.70947265625
1651560581.767683,19250,2487.708984375
1651560589.106127,19300,1584.749267578125
1651560595.955892,19350,1468.7353515625
1651560601.621125,19400,1334.6025390625
1651560613.785865,19500,977.8894653320312
1651560619.911803,19550,1755.3544921875
1651560625.416212,19600,779.8779296875
1651560631.371107,19650,2727.832763671875
1651560690.382544,20100,1818.838134765625
1651560696.31688,20150,2071.8935546875
1651560709.104224,20250,796.3363647460938
1651560728.047825,20400,1122.8597412109375
1651560769.11825,20750,990.49365234375
1651560775.488641,20800,1604.784912109375
1651560801.209868,21000,1146.8363037109375
1651560806.807778,21050,1417.2735595703125
1651560813.335601,21100,1050.14599609375
1651560826.093781,21200,998.914306640625
1651560838.074582,21300,1014.6526489257812
1651560863.036772,21500,944.6903076171875
1651560920.377559,21950,1020.0794067382812
1651560927.100044,22000,897.5432739257812
1651560933.281389,22050,1950.385986328125
1651560939.472215,22100,1266.296875
1651560951.760408,22200,1376.9619140625
1651560955.947943,22250,2164.2744140625
1651560975.486067,22400,2654.226318359375
1651560993.254138,22550,896.094482421875
1651561042.991387,22900,1738.0703125
1651561049.290722,22950,1986.658447265625
1651561056.540156,23000,2072.912353515625
1651561062.217253,23050,1563.9993896484375
1651561075.09855,23150,1787.032470703125
1651561082.220128,23200,2114.933349609375
1651561089.008491,23250,2789.87353515625
1651561101.387441,23350,1000.3529663085938
1651561109.316195,23400,1681.9879150390625
1651561115.188575,23450,1352.2564697265625
1651561129.398119,23550,1296.7144775390625
1651561144.032727,23650,1641.7373046875
1651561151.15654,23700,1516.4517822265625
1651561178.769092,23900,1747.294677734375
1651561224.201641,24250,1572.724609375
1651561243.769884,24400,2104.434814453125
1651561249.817712,24450,773.5714721679688
1651561263.542273,24550,1559.372802734375
1651561279.436038,24650,1340.919921875
1651561300.827105,24800,1231.961181640625
1651561376.455465,25350,1475.890380859375
1651561396.402968,25500,926.4370727539062
1651561402.210286,25550,2001.4656982421875
1651561408.910834,25600,1221.837158203125
1651561422.119032,25700,1850.068115234375
1651561434.72079,25800,1272.5306396484375
1651561439.979145,25850,1204.1395263671875
1651561453.897576,25950,1524.2686767578125
1651561488.309668,26200,1545.5374755859375
1651561493.6473,26250,1769.7020263671875
1651561531.672414,26550,1330.0760498046875
1651561544.769873,26650,1979.496337890625
1651561551.779664,26700,1717.2891845703125
1651561557.435243,26750,1363.3818359375
1651561564.6142,26800,1566.1285400390625
1651561570.662295,26850,3143.316162109375
1651561577.36882,26900,1835.2059326171875
1651561582.74988,26950,1270.7230224609375
1651561589.361969,27000,1857.8240966796875
1651561594.741851,27050,1316.837158203125
1651561600.611148,27100,1777.9068603515625
1651561614.281057,27200,1616.3563232421875
1651561633.180464,27350,1691.6827392578125
1651561640.047225,27400,1348.404541015625
1651561647.080331,27450,3255.26123046875
1651561660.682436,27550,2063.949462890625
1651561687.014614,27750,1791.3909912109375
1651561699.168524,27850,2521.341552734375
1651561711.707874,27950,1752.9034423828125
1651561738.579148,28150,2222.87060546875
1651561744.783147,28200,1792.181884765625
1651561750.66102,28250,1266.9940185546875
1651561763.364386,28350,1544.8350830078125
1651561775.222605,28450,1373.9718017578125
1651561787.833287,28550,1898.8466796875
1651561801.440986,28650,2228.3857421875
1651561809.067861,28700,3409.571533203125
1651561826.094531,28850,1445.9874267578125
1651561837.550967,28950,1322.496337890625
1651561843.915683,29000,1347.9256591796875
1651561849.953366,29050,2076.756591796875
1651561857.422932,29100,2116.22607421875
1651561864.266702,29150,2614.191650390625
1651561871.370859,29200,1848.8428955078125
1651561883.2839,29300,1353.0626220703125
1651561888.908059,29350,2274.23583984375
1651561923.705634,29600,2389.3388671875
1651561929.169392,29650,1959.3623046875
1651561941.654114,29750,2934.243408203125
1651561948.790217,29800,1869.3037109375
1651561953.827856,29850,1867.1541748046875
1651561973.7186,30000,2111.099609375
1651561987.886273,30100,1960.802734375
1651562000.184393,30200,1863.6258544921875
1651562015.253176,30300,2730.502197265625
1651562028.17823,30400,2808.92138671875
1651562043.244809,30500,2360.53271484375
1651562049.7187,30550,2356.190185546875
1651562057.19061,30600,1908.5445556640625
1651562076.219117,30750,2757.1005859375
1651562105.612514,30950,3120.20751953125
1651562113.332007,31000,2470.643310546875
1651562126.287814,31100,1647.5587158203125
1651562132.903222,31150,3768.308837890625
1651562146.935848,31250,2003.4888916015625
1651562175.478232,31450,2307.034423828125
1651562213.402027,31700,2812.808349609375
1651562258.770566,32050,1481.4451904296875
1651562265.484507,32100,1720.077392578125
1651562279.93659,32200,2421.24853515625
1651562286.678254,32250,1870.6729736328125
1651562293.82268,32300,2749.330810546875
1651562299.437131,32350,2094.81787109375
1651562306.922167,32400,2649.593505859375
1651562312.572639,32450,2557.9521484375
1651562325.189674,32550,1907.799072265625
1651562332.11151,32600,2032.0670166015625
1651562357.661661,32800,2523.17431640625
1651562363.232703,32850,2690.319580078125
1651562375.038464,32950,3544.017333984375
1651562387.09594,33050,2079.7939453125
1651562406.932003,33200,2453.66015625
1651562420.504559,33300,3381.821044921875
1651562426.153517,33350,1408.4771728515625
1651562432.405395,33400,2237.078369140625
1651562451.302431,33550,2586.474365234375
1651562457.449887,33600,1921.100341796875
1651562463.472904,33650,3575.61767578125
1651562471.098739,33700,1622.156494140625
1651562476.746058,33750,2286.30517578125
1651562490.251911,33850,1012.5187377929688
1651562497.628496,33900,4502.42333984375
1651562504.093047,33950,3827.40869140625
1651562518.090745,34050,2178.48974609375
1651562525.883174,34100,2673.672607421875
1651562532.299404,34150,2802.113037109375
1651562539.386505,34200,1912.149169921875
1651562544.85209,34250,2383.95703125
1651562550.994278,34300,1780.4578857421875
1651562562.999164,34400,1965.3438720703125
1651562568.702627,34450,2142.037841796875
1651562591.771023,34600,1723.9437255859375
1651562619.78486,34800,2945.49853515625
1651562639.526112,34950,3409.253662109375
1651562649.241986,35000,2630.916015625
1651562655.142606,35050,2167.818603515625
1651562667.35142,35150,1887.779052734375
1651562673.454911,35200,2448.06640625
1651562679.846958,35250,4356.98779296875
1651562687.549782,35300,3120.005615234375
1651562699.921013,35400,2335.82763671875
1651562706.96123,35450,3024.556884765625
1651562713.690113,35500,2360.73388671875
1651562741.593757,35700,2547.156982421875
1651562767.123883,35900,2606.68212890625
1651562773.368132,35950,5744.06640625
1651562788.490465,36050,2483.958984375
1651562797.282432,36100,2710.51318359375
1651562804.10255,36150,2179.984375
1651562810.135103,36200,3187.22265625
1651562815.291466,36250,2097.91796875
1651562822.536805,36300,1799.17431640625
1651562841.6579,36450,1744.681884765625
1651562849.405125,36500,3495.100830078125
1651562890.827742,36800,2320.735595703125
1651562905.62167,36900,3674.720458984375
1651562911.711465,36950,1654.948974609375
1651562919.41486,37000,2408.56396484375
1651562925.679383,37050,1783.1649169921875
1651562938.289562,37150,2291.625244140625
1651562958.705551,37300,2601.038818359375
1651562963.72852,37350,3103.276123046875
1651562984.87174,37500,4597.85400390625
1651562992.225358,37550,2317.851318359375
1651563000.116433,37600,1445.041015625
1651563013.207146,37700,2723.458984375
1651563025.658849,37800,2597.748046875
1651563048.014536,37950,2969.9482421875
1651563055.618815,38000,2748.573486328125
1651563068.62716,38100,2685.1083984375
1651563089.564521,38250,2545.5849609375
1651563098.04106,38300,4032.826904296875
1651563103.703419,38350,2221.350341796875
1651563117.97122,38450,2308.039794921875
1651563126.167925,38500,2081.351806640625
1651563132.498281,38550,4143.32421875
1651563144.999384,38650,2525.714599609375
1651563152.390033,38700,1960.5047607421875
1651563159.369446,38750,3243.116943359375
1651563194.637658,39000,4454.22021484375
1651563219.25495,39200,2008.878662109375
1651563224.705895,39250,3465.506103515625
1651563242.089317,39350,2538.16064453125
1651563258.012072,39450,3625.760009765625
1651563272.76656,39550,3825.112060546875
1651563280.87279,39600,3189.68701171875
1651563285.731151,39650,2641.23974609375
1651563293.66045,39700,4103.05712890625
1651563299.870851,39750,3516.4482421875
1651563306.752325,39800,2412.761474609375
1651563319.809174,39900,2504.617919921875
1651563332.655524,40000,2985.884033203125
1651563344.500139,40100,2686.170654296875
1651563362.725897,40250,3137.666259765625
1651563376.475791,40350,2213.188232421875
1651563383.218641,40400,1941.5257568359375
1651563388.830279,40450,2018.7298583984375
1651563415.434063,40650,3549.605712890625
1651563427.15211,40750,4194.802734375
1651563434.906175,40800,4150.36962890625
1651563447.819953,40900,3049.32958984375
1651563466.392296,41050,2665.50244140625
1651563480.129987,41150,1778.9151611328125
1651563487.010765,41200,3953.333984375
1651563493.301641,41250,5945.431640625
1651563513.641883,41400,3018.302978515625
1651563531.685604,41550,3961.1015625
1651563539.102141,41600,3310.940185546875
1651563551.86659,41700,3964.51220703125
1651563565.869196,41800,2053.262451171875
1651563578.001201,41900,3119.75341796875
1651563608.829292,42150,2767.215576171875
1651563622.515539,42250,4779.921875
1651563631.630053,42300,3398.97314453125
1651563636.374267,42350,2420.083740234375
1651563643.289319,42400,1886.326416015625
1651563662.319309,42550,2746.57177734375
1651563703.15735,42850,4958.9912109375
1651563714.783433,42950,2546.698974609375
1651563723.941471,43000,4102.19189453125
1651563729.306595,43050,1825.60498046875
1651563737.880876,43100,3933.16357421875
1651563743.403067,43150,3624.009033203125
1651563772.408385,43350,3069.82373046875
1651563786.587242,43450,4837.6220703125
1651563794.715079,43500,2501.03759765625
1651563811.214486,43650,2512.316650390625
1651563821.120336,43700,3019.4755859375
1651563826.42724,43750,2715.968017578125
1651563833.486086,43800,2237.295654296875
1651563840.981833,43850,2369.463134765625
1651563857.052393,43950,2656.75244140625
1651563867.246311,44000,3646.919677734375
1651563872.686311,44050,2121.944091796875
1651563881.942582,44100,2618.456787109375
1651563896.968943,44200,2921.014892578125
1651563918.342305,44350,2118.4140625
1651563933.802126,44450,3546.242431640625
1651563940.957232,44500,3091.636962890625
1651563952.552291,44600,2949.2783203125
1651563958.943108,44650,4301.79296875
1651563983.621066,44800,2716.429443359375
1651563989.886517,44850,3016.31396484375
1651564003.532878,44950,4578.71240234375
1651564011.667583,45000,3235.73095703125
1651564061.377551,45350,2610.533935546875
1651564068.894523,45400,2615.49609375
1651564075.543519,45450,3362.871337890625
1651564081.785702,45500,2844.48681640625
1651564087.470023,45550,2341.061279296875
1651564094.618997,45600,2880.126953125
1651564099.876441,45650,4278.48046875
1651564114.372009,45750,4969.18798828125
1651564121.428568,45800,2417.978759765625
1651564127.466628,45850,2731.827392578125
1651564149.687588,46000,2361.236083984375
1651564157.133452,46050,3833.515869140625
1651564165.30379,46100,4179.3642578125
1651564170.838602,46150,3143.40576171875
1651564183.321148,46250,1731.9390869140625
1651564221.343966,46550,3465.534423828125
1651564228.665723,46600,2229.216796875
1651564234.685865,46650,4688.0751953125
1651564247.631328,46750,3596.90966796875
1651564273.248493,46950,4844.5908203125
1651564295.553164,47100,5545.8212890625
1651564315.034861,47250,3174.769775390625
1651564341.381711,47450,2554.639404296875
1651564362.779475,47600,2896.086669921875
1651564368.644188,47650,3479.833984375
1651564376.489681,47700,3739.42529296875
1651564390.343722,47800,3604.128662109375
1651564396.474888,47850,2838.1708984375
1651564404.47494,47900,3276.37158203125
1651564422.079659,48050,2399.766845703125
1651564429.35497,48100,3161.91064453125
1651564443.029032,48200,2601.2158203125
1651564456.295592,48300,4027.497314453125
1651564461.871832,48350,3468.39892578125
1651564475.032272,48450,3373.662353515625
1651564488.622351,48550,4604.8671875
1651564496.932186,48600,4567.61376953125
1651564508.94821,48700,3701.98095703125
1651564523.574483,48800,3158.80615234375
1651564530.533698,48850,2918.043212890625
1651564537.714241,48900,4976.27197265625
1651564543.377082,48950,2091.69140625
1651564564.646889,49100,3398.72607421875
1651564570.472863,49150,3323.5625
1651564576.96017,49200,3192.83447265625
1651564597.012773,49350,2364.691650390625
1651564604.754579,49400,3142.02587890625
1651564658.452365,49800,4927.376953125
1651564680.040011,49950,4032.4765625
1651564687.127918,50000,3785.755126953125
1651564700.648611,50100,5266.73095703125
1651564714.78186,50200,2935.2939453125
1651564720.709046,50250,2627.65576171875
1651564743.693303,50400,3312.65966796875
1651564749.358359,50450,3409.215576171875
1651564763.16401,50550,2652.986572265625
1651564769.270143,50600,3326.765380859375
1651564775.402597,50650,3099.132080078125
1651564783.290657,50700,2377.6591796875
1651564804.355417,50850,3683.19580078125
1651564860.288361,51250,4743.73193359375
1651564866.679651,51300,3053.826416015625
1651564871.811798,51350,3108.27001953125
1651564886.06236,51450,3171.102294921875
1651564899.976218,51550,2859.847900390625
1651564909.155667,51600,3090.093017578125
1651564914.849194,51650,2860.595947265625
1651564929.68792,51750,3296.506103515625
1651564944.710035,51850,2562.291259765625
1651564952.462316,51900,2689.590576171875
1651564958.225963,51950,2040.9864501953125
1651564979.711998,52100,3509.449951171875
1651564986.149338,52150,5286.40380859375
1651564994.323154,52200,4069.692626953125
1651565029.459169,52450,2351.829345703125
1651565042.327509,52550,4492.12158203125
1651565049.486877,52600,2113.97509765625
1651565068.582469,52750,4136.75732421875
1651565082.079967,52850,3873.50390625
1651565121.834433,53150,3907.733154296875
1651565129.172974,53200,3882.46728515625
1651565143.776274,53300,1830.3648681640625
1651565156.72997,53400,3954.0341796875
1651565182.678742,53600,2789.111572265625
1651565194.415102,53700,3667.394287109375
1651565207.899821,53800,5104.60205078125
1651565220.670996,53900,4903.68896484375
1651565233.323518,54000,4551.49169921875
1651565249.510456,54100,3894.61328125
1651565255.441389,54150,3733.677978515625
1651565263.356029,54200,2587.880126953125
1651565269.192855,54250,2956.735595703125
1651565276.33586,54300,2667.0595703125
1651565305.428503,54500,2450.865234375
1651565321.24855,54600,2810.80419921875
1651565326.901598,54650,2883.18115234375
1651565370.685151,54950,5271.2412109375
1651565382.362074,55050,2930.164306640625
1651565394.919787,55150,4263.92138671875
1651565402.545697,55200,3835.19775390625
1651565409.421322,55250,4777.353515625
1651565450.710466,55550,3662.64990234375
1651565473.044661,55700,3514.4931640625
1651565486.22077,55800,2352.982666015625
1651565504.648744,55950,4638.77099609375
1651565525.701564,56100,5448.2265625
1651565532.392693,56150,8404.34375
1651565545.634094,56250,5640.60009765625
1651565552.109132,56300,4261.62353515625
1651565557.751839,56350,3774.784423828125
1651565565.391481,56400,3699.22412109375
1651565577.348527,56500,5461.32470703125
1651565583.082384,56550,6768.11474609375
1651565596.0396,56650,4858.37158203125
1651565603.441224,56700,3323.224365234375
1651565609.672118,56750,3590.145751953125
1651565631.042673,56900,2818.27197265625
1651565638.498212,56950,3596.468017578125
1651565652.449555,57050,2229.6318359375
1651565706.222616,57450,3805.922119140625
1651565714.975223,57500,3596.768798828125
1651565722.735404,57550,4167.81689453125
1651565730.88743,57600,3247.16064453125
1651565750.746426,57750,2989.236572265625
1651565757.510808,57800,3668.773193359375
1651565763.488754,57850,3736.86376953125
1651565786.749624,58000,4790.35986328125
1651565792.164498,58050,2920.063720703125
1651565800.295348,58100,3455.96142578125
1651565818.289406,58250,3258.455810546875
1651565901.748612,58850,3505.244384765625
1651565922.888016,59000,3246.820556640625
1651565937.570849,59100,5215.498046875
1651565945.060814,59150,3205.656982421875
1651565958.922584,59250,2954.2353515625
1651565966.707978,59300,5195.77587890625
1651565986.095097,59450,3117.366943359375
1651566009.526322,59600,5495.67431640625
1651566014.959567,59650,3763.93212890625
1651566023.128932,59700,6047.5146484375
1651566028.712619,59750,3246.15869140625
1651566036.154272,59800,4097.1572265625
1651566042.946618,59850,6796.8798828125
1651566050.346536,59900,3845.853271484375
1651566057.010434,59950,3391.65576171875
1651566071.392447,60050,4464.193359375
1651566085.828905,60150,3199.37841796875
1651566094.482731,60200,3949.33154296875
1651566108.913903,60300,6582.98046875
1651566122.744714,60400,4167.2587890625
1651566135.742022,60500,3663.376953125
1651566141.563208,60550,3193.761474609375
1651566149.498081,60600,6567.34912109375
1651566155.183663,60650,6264.25
1651566162.89526,60700,3178.844970703125
1651566168.701332,60750,3519.633056640625
1651566195.524425,60950,4199.29443359375
1651566232.044712,61200,3965.573486328125
1651566238.614808,61250,3545.825439453125
1651566252.42518,61350,4713.27734375
1651566260.798301,61400,4187.5615234375
1651566290.168966,61600,5542.27734375
1651566295.478831,61650,3937.405517578125
1651566303.083166,61700,2930.044677734375
1651566315.926292,61800,3870.812255859375
1651566334.880211,61950,3781.0771484375
1651566354.258868,62100,4401.28173828125
1651566367.520549,62200,5391.3984375
1651566382.254203,62300,5096.80078125
1651566388.040568,62350,2984.313232421875
1651566403.564697,62450,4099.8505859375
1651566413.177969,62500,4669.71044921875
1651566434.571828,62650,3500.798583984375
1651566441.965568,62700,3808.308349609375
1651566448.750807,62750,3318.134521484375
1651566463.311206,62850,3997.974365234375
1651566470.092442,62900,3346.548828125
1651566475.27782,62950,4332.25146484375
1651566487.44763,63050,4417.65380859375
1651566494.779596,63100,3343.819580078125
1651566500.782367,63150,5122.8115234375
1651566508.093897,63200,4007.341552734375
1651566512.950644,63250,5090.79931640625
1651566519.799038,63300,3429.398193359375
1651566554.237486,63550,3545.59521484375
1651566562.690185,63600,4387.56494140625
1651566578.573957,63700,5262.35009765625
1651566606.527989,63900,4171.36572265625
1651566612.841768,63950,2777.45849609375
1651566626.595143,64050,3157.905029296875
1651566651.607576,64250,4435.0087890625
1651566665.133197,64350,2206.830078125
1651566679.037985,64450,5337.08251953125
1651566692.660826,64550,4539.25390625
1651566700.754006,64600,3399.767333984375
1651566705.461695,64650,4919.02490234375
1651566712.774399,64700,3281.8564453125
1651566725.732115,64800,3597.546142578125
1651566745.138876,64950,4996.611328125
1651566753.822031,65000,2817.34130859375
1651566767.452225,65100,3400.1298828125
1651566772.52545,65150,4623.005859375
1651566780.580315,65200,4945.96728515625
1651566794.086751,65300,4739.2900390625
1651566819.595866,65500,2221.0556640625
1651566833.883557,65600,4955.97021484375
1651566839.7897,65650,3822.6064453125
1651566855.379509,65750,6133.5478515625
1651566862.871411,65800,3370.353271484375
1651566882.83289,65950,3954.604736328125
1651566890.835328,66000,4379.2802734375
1651566923.548066,66250,5057.9755859375
1651566932.372238,66300,5788.322265625
1651566938.123082,66350,3892.264892578125
1651566946.036625,66400,4752.9130859375
1651566962.251221,66500,5374.0126953125
1651566975.241417,66600,4014.98779296875
1651566980.579977,66650,5448.3466796875
1651566989.172726,66700,4440.93701171875
1651566994.441053,66750,5005.25732421875
1651567002.186005,66800,4605.44873046875
1651567007.247558,66850,4276.89892578125
1651567029.82663,67000,7988.876953125
1651567049.679756,67150,5839.34521484375
1651567064.05684,67250,2717.439453125
1651567079.528759,67350,5943.2109375
1651567087.119097,67400,4125.2451171875
1651567095.73156,67450,6824.81298828125
1651567105.170588,67500,4364.24658203125
1651567111.096598,67550,6649.99560546875
1651567138.934544,67750,5007.99169921875
1651567164.932292,67950,8141.06884765625
1651567177.851441,68050,3241.033935546875
1651567185.210108,68100,6913.92578125
1651567204.837473,68250,4823.85009765625
1651567212.89786,68300,12060.87109375
1651567218.890975,68350,3179.127685546875
1651567243.478344,68500,6310.1416015625
1651567262.193643,68650,7170.0087890625
1651567268.844916,68700,8219.0458984375
1651567275.46817,68750,5835.68994140625
1651567289.531012,68850,4919.09521484375
1651567299.784575,68900,4577.83837890625
1651567305.800808,68950,4585.927734375
1651567329.068553,69100,6102.181640625
1651567343.304809,69200,5153.3974609375
1651567349.736485,69250,5850.30859375
1651567358.564533,69300,5068.318359375
1651567364.65807,69350,9395.48828125
1651567373.729544,69400,5789.77734375
1651567379.643031,69450,4895.66845703125
1651567393.255713,69550,3821.2529296875
1651567401.736598,69600,4161.73486328125
1651567422.380699,69750,7818.55224609375
1651567462.142899,70000,2758.2919921875
1651567549.297243,70600,5389.767578125
1651567555.210577,70650,6159.72998046875
1651567563.392494,70700,5778.54833984375
1651567569.457411,70750,5053.22802734375
1651567596.817684,70950,5558.87548828125
1651567618.26501,71100,4090.109130859375
1651567623.670441,71150,5933.0146484375
1651567637.458622,71250,6276.728515625
1651567645.380531,71300,4978.14990234375
1651567652.247222,71350,5663.1484375
1651567659.237886,71400,4482.634765625
1651567676.140459,71500,5957.0859375
1651567689.490234,71600,4896.7822265625
1651567695.064316,71650,4832.72802734375
1651567703.330938,71700,5655.9794921875
1651567719.070479,71800,4932.126953125
1651567725.238637,71850,3615.673583984375
1651567733.874836,71900,6394.86767578125
1651567748.963777,72000,3792.22509765625
1651567763.92526,72100,6622.7978515625
1651567804.315352,72400,4116.8193359375
1651567818.811183,72500,4717.84326171875
1651567850.72179,72750,4287.4228515625
1651567858.237986,72800,5159.76171875
1651567888.097661,73000,5607.1005859375
1651567921.635597,73250,5794.85546875
1651567928.232051,73300,5661.552734375
1651567958.001819,73500,5078.7080078125
1651567985.280536,73700,5584.650390625
1651568007.779441,73850,4586.404296875
1651568029.611996,74000,4978.98486328125
1651568035.349332,74050,4443.79443359375
1651568043.249283,74100,6417.95751953125
1651568060.725123,74250,4961.5712890625
1651568068.213151,74300,3439.188232421875
1651568086.434097,74450,3900.34521484375
1651568100.557111,74550,7347.353515625
1651568108.784804,74600,3645.348876953125
